starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.0019214298, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.0012489292, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.00027060133, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00020843915, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.0005419417, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0005283932, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.00022897038, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.000037207687, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.00034948593, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.0014785945, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.0009610864, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.002502237, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.0032529081, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0010571951, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0021172776, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0041286917, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.0026836493, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.00058145734, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.00089577143, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.0023290054, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0022707805, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.0009840048, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.0001599008, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.00015159209, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.0004926743, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0006404766, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.00041630978, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.00013530068, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.000017589087, 0.00, 15963.87, 242.87
